,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
749,Whitefield,32.2934563,-64.78236307254568,The Liberty Theatre,32.29578033807495,-64.77991229231912,Movie Theater
750,Whitefield,32.2934563,-64.78236307254568,Soulfood Grill,32.2960599338088,-64.78109855956622,Southern / Soul Food Restaurant
751,Whitefield,32.2934563,-64.78236307254568,Muse Skybar,32.29170255934178,-64.78659834376094,Cocktail Bar
752,Bommasandra,13.0027353,77.57032530000001,Asha Sweet Center,12.999370572624446,77.57132224515472,Snack Place
753,Bommasandra,13.0027353,77.57032530000001,Veena Stores,13.00564208436113,77.56920735021443,South Indian Restaurant
754,Bommasandra,13.0027353,77.57032530000001,Hotel Janatha,12.999216933608858,77.57121001217656,Indian Restaurant
755,Bommasandra,13.0027353,77.57032530000001,Sai Shakti Veg,12.99922045228025,77.56798496638436,Vegetarian / Vegan Restaurant
756,Bommasandra,13.0027353,77.57032530000001,Iyer Mess,12.998894906321036,77.57012501323105,Indian Restaurant
757,Bommasandra,13.0027353,77.57032530000001,Mad Over Donuts,13.002717893536188,77.57006406784058,Donut Shop
758,Bommasandra,13.0027353,77.57032530000001,"Cafe Coffee Day, Sampige Road",13.004053,77.571103,Coffee Shop
759,Bommasandra,13.0027353,77.57032530000001,Sai Ram Chaats,13.005391156947429,77.57334850981687,Fast Food Restaurant
760,Bommasandra,13.0027353,77.57032530000001,Amrith Ice creams,13.001859955880118,77.56734047512491,Ice Cream Shop
761,Bommasandra,13.0027353,77.57032530000001,Polar Bear,13.004459641223235,77.57080631784352,Ice Cream Shop
762,Bommasandra,13.0027353,77.57032530000001,Malleswaram Market,13.003273257632813,77.57119657714844,Flea Market
763,Bommasandra,13.0027353,77.57032530000001,Vasudev Adiga's Sampige,13.005477332486159,77.5712143560557,Indian Restaurant
764,Bommasandra,13.0027353,77.57032530000001,1947,13.005496262134418,77.56905434961033,Vegetarian / Vegan Restaurant
765,Bommasandra,13.0027353,77.57032530000001,Food Camp,13.000975247148876,77.572331351764,Indian Restaurant
766,Bommasandra,13.0027353,77.57032530000001,ccd malleswaram,13.00406,77.57110213149593,Coffee Shop
767,Bommasandra,13.0027353,77.57032530000001,Barista Creme,12.998495058066846,77.57152145437017,Café
768,Bommasandra,13.0027353,77.57032530000001,chungs chinese,13.006520180215697,77.56927244203821,Chinese Restaurant
769,Bommasandra,13.0027353,77.57032530000001,Reliance Trends,13.001782719666622,77.57156622975151,Women's Store
770,Bommasandra,13.0027353,77.57032530000001,Heritage Fresh Malleshwaram,13.0067209777916,77.56908116930826,Department Store
771,Choodasandra,14.077156900000002,75.2124556,Anandapuram Railway Station,14.074748818563483,75.20964869349096,Platform
772,Jalahalli East,12.9919033,77.7162015,Srinidhi Sagar,12.991637676178463,77.72047995386384,Indian Restaurant
773,Jalahalli East,12.9919033,77.7162015,Kamat Yatrinivas,12.989624169497196,77.71307381402724,Indian Restaurant
774,Jalahalli East,12.9919033,77.7162015,Hoodi Bus Stop,12.992148364783805,77.71578483086391,Bus Station
775,Jalahalli East,12.9919033,77.7162015,kamat Hotel,12.98963986941547,77.71325265212458,Indian Restaurant
776,BCMC Layout,12.988851499999999,77.7183672,Srinidhi Sagar,12.991637676178463,77.72047995386384,Indian Restaurant
777,BCMC Layout,12.988851499999999,77.7183672,Cafe Coffee Day,12.992662782611033,77.72082106808134,Coffee Shop
778,BCMC Layout,12.988851499999999,77.7183672,Hoodi Bus Stop,12.992148364783805,77.71578483086391,Bus Station
779,BCMC Layout,12.988851499999999,77.7183672,Incanto,12.991155785373012,77.72204875946045,Italian Restaurant
780,Jalahalli,13.0280381,77.72367690000002,Cafe Coffee Day,13.029669142401877,77.72203397904667,Café
781,Jalahalli,13.0280381,77.72367690000002,Anjali Catering Service,13.027847416319979,77.72099733352661,Restaurant
782,Jalahalli,13.0280381,77.72367690000002,Audio Academy,13.028095704430282,77.72786359228697,University
783,Jigani,12.955703,77.53133290000001,Uncle's tea shop,12.958937120765661,77.529808920777,Coffee Shop
784,Jigani,12.955703,77.53133290000001,Natural Ice Cream,12.958953396935732,77.52978870983357,Ice Cream Shop
785,Jigani,12.955703,77.53133290000001,Snap Fitness,12.958053703155853,77.53416742225855,Gym
786,Jigani,12.955703,77.53133290000001,The Soup Bowl,12.959425174791427,77.52923011779785,Asian Restaurant
787,Jigani,12.955703,77.53133290000001,Deewar Family Restaurant,12.957035012138334,77.5270227790721,Seafood Restaurant
788,Uttarahalli,12.8680242,77.5963734,Baskin-Robbins,12.866786483059943,77.59552411345716,Ice Cream Shop
789,Uttarahalli,12.8680242,77.5963734,Pradhaman,12.867247,77.597879,Kerala Restaurant
790,Uttarahalli,12.8680242,77.5963734,Triveni,12.869551,77.597026,Andhra Restaurant
791,Uttarahalli,12.8680242,77.5963734,Ajmera Green Acres Club House,12.866840163830362,77.59484702741804,Gym / Fitness Center
792,Uttarahalli,12.8680242,77.5963734,Lee,12.870751264556658,77.59616762121811,Clothing Store
793,Uttarahalli,12.8680242,77.5963734,KTM,12.871047973632812,77.59361267089844,Motorcycle Shop
794,Malleshwaram,12.8899174,77.6396808,cafe coffee day,12.891632546744693,77.64119625091553,Coffee Shop
795,Malleshwaram,12.8899174,77.6396808,Sri Krishna Sagar,12.889988569566658,77.63957073095065,Indian Restaurant
796,Malleshwaram,12.8899174,77.6396808,Prerana Motors,12.890918771815617,77.63841845435307,Automotive Shop
797,Malleshwaram,12.8899174,77.6396808,Melange,12.889850234983834,77.63965463412461,Indian Restaurant
798,Malleshwaram,12.8899174,77.6396808,Eeka Melange,12.889854,77.639615,Asian Restaurant
799,Malleshwaram,12.8899174,77.6396808,Krishna Sagar Greens,12.890108748469912,77.63968260183535,Indian Restaurant
800,Malleshwaram,12.8899174,77.6396808,kudlu gate,12.889163832475063,77.64018601943732,Bus Station
801,Malleshwaram,12.8899174,77.6396808,Tafe Access Skoda Service,12.887677969456945,77.63814933949341,Auto Garage
802,Malleshwaram,12.8899174,77.6396808,Punjabi Daabha,12.887279056117642,77.64032026375004,BBQ Joint
803,Anandapura,12.9108661,77.5790454,Prasidhi Food Corner,12.910857635645522,77.57912096790515,Indian Restaurant
804,Anandapura,12.9108661,77.5790454,Ande ka funda,12.911294823084637,77.57836952527556,Fast Food Restaurant
805,Anandapura,12.9108661,77.5790454,Spencers,12.910501960215315,77.58141078658521,Department Store
806,Anandapura,12.9108661,77.5790454,Shell,12.90678015,77.5792605,Gas Station
807,Hebbal,13.019542699999999,77.6831272,AnneAppa Circle,13.020519256591797,77.68424224853516,Intersection
808,Hebbal,13.019542699999999,77.6831272,juice & joy,13.020735,77.684189,Juice Bar
809,Hebbal,13.019542699999999,77.6831272,Ideal Mart Super Market,13.021683076349328,77.6850275084785,Convenience Store
810,Hoodi,13.009855199999999,77.6930892,Ganesh Temple,13.008485,77.694831,Bus Station
811,Hoodi,13.009855199999999,77.6930892,kr puram market,13.008442527412116,77.69505057412167,Flea Market
812,Hoodi,13.009855199999999,77.6930892,KR Puram Bus Stand,13.008387230136188,77.69597304821474,Bus Station
813,Hoodi,13.009855199999999,77.6930892,Ramdev Sagar,13.009556846538555,77.69690669604434,Indian Restaurant
814,Hoodi,13.009855199999999,77.6930892,Samsung SmartCafé,13.0095,77.697,Mobile Phone Shop
815,Hoodi,13.009855199999999,77.6930892,Flying Machine,13.007693555208675,77.696515347606,Clothing Store
816,Sathya Sai Layout,12.9243509,77.6255562,Runway Super Market,12.925761632265283,77.6251496413557,Convenience Store
817,Sathya Sai Layout,12.9243509,77.6255562,K3b Park,12.92800476945575,77.62747683141666,Park
818,Sathya Sai Layout,12.9243509,77.6255562,Tibet Roof Top Restruant,12.922572065343228,77.62956902368074,Tibetan Restaurant
819,Maragondanahalli,13.0701144,77.6336218,Café 99,13.070972,77.633543,Café
820,Maragondanahalli,13.0701144,77.6336218,MedPlus,13.06867,77.63361,Pharmacy
821,Maragondanahalli,13.0701144,77.6336218,Hegde Nagar Market,13.072060530676177,77.63370854070497,Flea Market
822,Maragondanahalli,13.0701144,77.6336218,Krishna Sagar,13.067866,77.63246,Asian Restaurant
823,Maragondanahalli,13.0701144,77.6336218,Nati Mane Donna Biryani,13.067981,77.63095,Indian Restaurant
824,Gottigere,12.9684441,77.7187843,"Lemon Tree Hotel, Whitefield, Bengaluru",12.972390382950863,77.71787537210056,Hotel
825,Gottigere,12.9684441,77.7187843,Kesar,12.96481983728762,77.71740609461524,Dessert Shop
826,Gottigere,12.9684441,77.7187843,Chef Bakers,12.967194002666256,77.7165953394621,Bakery
827,Gottigere,12.9684441,77.7187843,McDonald's,12.967156485714897,77.71677173355455,Fast Food Restaurant
828,Gottigere,12.9684441,77.7187843,Taco Bell,12.965906068310083,77.71824440908144,Fast Food Restaurant
829,Gottigere,12.9684441,77.7187843,Dunkin Donuts,12.966030577574557,77.71773563126426,Burger Joint
830,Gottigere,12.9684441,77.7187843,SBX Sports Bar,12.965790795560954,77.71809498546533,Sports Bar
831,Gottigere,12.9684441,77.7187843,Mark Boulevard Hotel Bangalore,12.97207799485334,77.71770768307594,Hotel
832,Church Street,12.8889126,77.65557159999999,Smash And Sprint,12.889842309581349,77.65292173361028,Badminton Court
833,Hebbal,12.9836336,77.7082815,Biergarten,12.982449271364457,77.70862015273585,Brewery
834,Hebbal,12.9836336,77.7082815,Oliver's,12.982183601161317,77.70868193336217,American Restaurant
835,Hebbal,12.9836336,77.7082815,Udupi Grand,12.981937628461424,77.7085721085186,Vegetarian / Vegan Restaurant
836,Hebbal,12.9836336,77.7082815,Bieregarten,12.982281,77.708814,Bar
837,Hebbal,12.9836336,77.7082815,Ommi Fitness Club,12.982054062235488,77.70878187064324,Gym
838,Hebbal,12.9836336,77.7082815,Families supermarket,12.9844475,77.70828,Supermarket
839,Hebbal,12.9836336,77.7082815,Fairfield by Marriott Bengaluru Whitefield,12.9817997,77.7089291,Hotel
840,Hebbal,12.9836336,77.7082815,Premiere Inn Bangalore Whitefield,12.981792929465238,77.7089085600138,Bed & Breakfast
841,Hebbal,12.9836336,77.7082815,Buon Cibo,12.98556340289164,77.70811545032772,Salad Place
842,Hebbal,12.9836336,77.7082815,Printo,12.985687985509006,77.7084173163989,Paper / Office Supplies Store
843,Hebbal,12.9836336,77.7082815,Pablo's Gastro Bar,12.981475,77.70899,Gastropub
844,Electronics City Phase 1,13.064967300000001,77.56296570598985,Doddabomasandra Lake,13.064751,77.560259,Lake
845,Electronics City Phase 1,13.064967300000001,77.56296570598985,Reliance Fresh,13.063151343549244,77.5600695694318,Supermarket
846,Electronics City Phase 1,13.064967300000001,77.56296570598985,Donnae Biryani Mane,13.063265948406547,77.55900604143007,Indian Restaurant
847,Electronics City Phase 1,13.064967300000001,77.56296570598985,SJS Iyengar Bakery,13.068425606554765,77.56024309147489,Bakery
848,Whitefield,13.073014,77.79213809999999,Hoskote bus stand,13.073195,77.787636,Bus Station
849,Kammasandra,12.997803,77.6041749,Cafe Coffee Day,12.995116541749379,77.60302845987117,Café
850,Kammasandra,12.997803,77.6041749,The French Loaf,12.999344947743225,77.6000393021337,Bakery
851,Kammasandra,12.997803,77.6041749,Best of bengal,12.995798612135848,77.60762704047796,Indian Restaurant
852,Kammasandra,12.997803,77.6041749,Anand Sweets,12.99607378992346,77.60818655261934,Candy Store
853,Chandapura,12.994260699999998,77.6666656,McDonald's,12.993666972488777,77.66657643975508,Fast Food Restaurant
854,Chandapura,12.994260699999998,77.6666656,Domino's Pizza,12.995288362673673,77.6663182084103,Pizza Place
855,Chandapura,12.994260699999998,77.6666656,Hot Chips,12.993521406041454,77.66674648396031,Snack Place
856,Chandapura,12.994260699999998,77.6666656,Beninganahalli Lake,12.995651186246116,77.66627114668178,Lake
857,Chandapura,12.994260699999998,77.6666656,Zaatar,12.995614,77.66722,Restaurant
858,Chandapura,12.994260699999998,77.6666656,Sweet Chariot,12.993632015826991,77.66661160019268,Dessert Shop
859,Chandapura,12.994260699999998,77.6666656,MedPlus,12.993616760084405,77.66685273554656,Pharmacy
860,Chandapura,12.994260699999998,77.6666656,More. Megastore,12.993209387887438,77.66384943320615,Department Store
861,Chandapura,12.994260699999998,77.6666656,Pizza Corner,12.993274846723892,77.66378258328223,Pizza Place
862,Chandapura,12.994260699999998,77.6666656,Tin Factory Bus Stop,12.996921170948585,77.66917906078648,Bus Stop
863,Chandapura,12.994260699999998,77.6666656,Booster Juice,12.994258323130426,77.66226145662091,Juice Bar
864,Nobo Nagar,12.922544,77.66334309999999,DoubleTree by Hilton,12.919369283685729,77.66544926661513,Hotel
865,Nobo Nagar,12.922544,77.66334309999999,Asia Alive,12.919305483207056,77.66538757320123,Asian Restaurant
866,Nobo Nagar,12.922544,77.66334309999999,Strykes,12.920947500889943,77.66625437003508,Bowling Alley
867,Nobo Nagar,12.922544,77.66334309999999,Drops - Total Spirits,12.91999465250917,77.66677217304701,Liquor Store
868,Nobo Nagar,12.922544,77.66334309999999,"Equinox, DoubleTree By Hilton",12.919089326883823,77.6654490880365,Bar
869,Crimson Layout,11.2484748,77.4935891,Super Fine Fabrics,11.247666,77.492939,Clothing Store
870,Somasundara Palya,12.9107463,77.5728163,Davanagere benne dosa,12.908932292982024,77.57298261081958,Breakfast Spot
871,Somasundara Palya,12.9107463,77.5728163,Jaya Prakash Nagar Metro station,12.90750751804109,77.57297741433952,Metro Station
872,Somasundara Palya,12.9107463,77.5728163,Banashankari Donne Biriyani JP Nagar,12.911284,77.576167,Buffet
873,Somasundara Palya,12.9107463,77.5728163,Wine Baron,12.914514533359469,77.57282553009868,Liquor Store
874,Somasundara Palya,12.9107463,77.5728163,Hotel Classic Comfort,12.906483559315602,77.57366505588072,Hotel
875,Somasundara Palya,12.9107463,77.5728163,Univercell,12.906390464266948,77.57379378261672,Electronics Store
876,Somasundara Palya,12.9107463,77.5728163,Airtel Store,12.90631,77.573566,Mobile Phone Shop
877,Whitefield,13.100698199999998,77.5963454,Anup Caterers,13.100838171158413,77.59630680084229,Restaurant
878,Whitefield,13.100698199999998,77.5963454,sri manjunatha tiffen,13.098979949951172,77.597412109375,Vegetarian / Vegan Restaurant
879,Whitefield,13.100698199999998,77.5963454,Yelahanka Railway Station,13.102922495184911,77.59239605392054,Train Station
880,Kanakpura Road,13.0135451,77.66097909999999,Itsy Bitsy,13.011358260199083,77.65971128616323,Arts & Crafts Store
881,Kanakpura Road,13.0135451,77.66097909999999,Malabar,13.013750329706328,77.66394476100882,Indian Restaurant
882,Kanakpura Road,13.0135451,77.66097909999999,RoyalOak,13.016525792758445,77.6609640087308,Furniture / Home Store
883,Kanakpura Road,13.0135451,77.66097909999999,Inchara,13.017228073516318,77.66039916680731,Indian Restaurant
884,Electronic City,41.4651276,-74.0513036,Beer World 2,41.46360117066093,-74.05133502396404,Liquor Store
885,Electronic City,41.4651276,-74.0513036,Positively Pets,41.464100285801514,-74.05088523031174,Pet Store
886,Electronic City,41.4651276,-74.0513036,Toppings Frozen Yogurt,41.466692926222855,-74.04873996599319,Frozen Yogurt Shop
887,Electronic City,41.4651276,-74.0513036,Cilantro,41.466887,-74.04876,Latin American Restaurant
888,Electronic City,41.4651276,-74.0513036,Anthonys Deli,41.4667187132283,-74.04876941765708,Breakfast Spot
889,Electronic City,41.4651276,-74.0513036,Chapala Grill,41.46214,-74.05196,Mexican Restaurant
890,Electronic City,41.4651276,-74.0513036,Popeyes Louisiana Kitchen,41.46338258663862,-74.05253244950738,Fried Chicken Joint
891,Electronic City,41.4651276,-74.0513036,New Windsor Coach Diner,41.46154511976835,-74.05270799394526,Diner
892,Electronic City,41.4651276,-74.0513036,SUBWAY,41.4623017855387,-74.05212792281878,Sandwich Place
893,Electronic City,41.4651276,-74.0513036,Chase Bank,41.4610587349184,-74.05276000499725,Bank
894,Electronic City,41.4651276,-74.0513036,Long John Silver's,41.462871474917954,-74.05268356135625,Fast Food Restaurant
895,Electronic City,41.4651276,-74.0513036,Econo Lodge,41.465088,-74.051305,Hotel
896,Electronic City,41.4651276,-74.0513036,Smokes 4 Less,41.46392,-74.050685,Smoke Shop
897,Electronic City,41.4651276,-74.0513036,Napoli's Family Restaurant,41.46552854423594,-74.05065263430143,Italian Restaurant
898,Electronic City,41.4651276,-74.0513036,Zafar Produce,41.465728000000006,-74.05187,Food & Drink Shop
899,Electronic City,41.4651276,-74.0513036,El Charro,41.463229999999996,-74.051236,Mexican Restaurant
900,Electronic City,41.4651276,-74.0513036,Benjamin Moore Paints,41.463194046926354,-74.05190332076603,Shop & Service
901,Electronic City,41.4651276,-74.0513036,KFC,41.462910508703864,-74.05269312235129,Fried Chicken Joint
902,Electronic City,41.4651276,-74.0513036,Washington Green,41.46616033690514,-74.05416050208494,Park
903,Electronic City,41.4651276,-74.0513036,Cowans jewelry,41.462165,-74.051846,Jewelry Store
904,Kanakpura Road,12.9778951,77.5164792,Convergytics Solutions Pvt. Ltd.,12.97839084369947,77.5151538848877,IT Services
905,Kanakpura Road,12.9778951,77.5164792,Durga Sri Grand,12.978024260819527,77.51487764416152,Breakfast Spot
906,Kanakpura Road,12.9778951,77.5164792,Sangam Sweets,12.97730236874006,77.51717350426884,Fast Food Restaurant
907,Kanakpura Road,12.9778951,77.5164792,Karavali Lunch Home,12.979918,77.51545,Seafood Restaurant
908,Kumarapalli,13.1478621,77.5693207,Bhagini Pavilion,13.145139688294375,77.57004945384895,Indian Restaurant
909,Kumarapalli,13.1478621,77.5693207,baghini,13.145112815456265,77.57017818469615,Indian Restaurant
910,Kumarapalli,13.1478621,77.5693207,CCD @ SAI Leela,13.145064719956233,77.56775466201839,Café
911,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Chung Wah,12.928485242559685,77.51782536506653,Indian Chinese Restaurant
912,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Polar Bear,12.925558689778532,77.51805260634887,Ice Cream Shop
913,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Subway,12.931221657621851,77.51531442110993,Sandwich Place
914,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Pizza Hut,12.928891,77.51845,Pizza Place
915,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Pizza Hut,12.925379991808336,77.51729109585851,Pizza Place
916,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Domino's Pizza,12.928831573301917,77.51843500768965,Pizza Place
917,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,McDonald's,12.928847695027919,77.51844359221995,Fast Food Restaurant
918,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Captain's Food Court,12.927899657659573,77.51777172088623,Food Court
919,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Raja Rajeshwari Arch,12.928796132897766,77.51838989872887,Arcade
920,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,THE CLUB,12.928789,77.518406,Nightclub
921,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Gopalan Cinemas,12.928849524034502,77.51845184533943,Multiplex
922,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Cafe Coffee Day,12.92883726592916,77.51845500605293,Coffee Shop
923,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Cheffu 'n' Stuffu,12.92625,77.51475,Diner
924,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Hot & Cool Corner - Chinese Fast Food,12.928924430333163,77.51714944839478,Chinese Restaurant
925,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,South Grand,12.92894534401738,77.51779317855835,Breakfast Spot
926,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Snap Fitness,12.930120959011765,77.51512690299687,Gym
927,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Paakashaala,12.930141286813056,77.5150933621976,Indian Restaurant
928,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Queen Star Football Club,12.930385027708398,77.5155496080043,Soccer Field
929,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,SLV - RR Nagar,12.929028998736747,77.51811504364014,Breakfast Spot
930,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Best Club,12.928831,77.518336,Beer Garden
931,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Gopub,12.928825313293958,77.51847714477047,Japanese Restaurant
932,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Uttarahalli Lake,12.924260634987855,77.51485347747803,Lake
933,Raja Rajeshwari Nagar,12.9274413,77.51552240000001,Mookambika Bakery,12.928965628115249,77.51847820415816,Dessert Shop
934,Electronic City,12.996845,77.6130165,Naturals Icecream,12.996912126452083,77.6112682794649,Ice Cream Shop
935,Electronic City,12.996845,77.6130165,Shahi Kabab,12.995927086481263,77.61352546424193,BBQ Joint
936,Electronic City,12.996845,77.6130165,Domino's Pizza,12.997,77.612,Pizza Place
937,Electronic City,12.996845,77.6130165,Albert Bakery,12.996995033361847,77.61430781984627,Bakery
938,Electronic City,12.996845,77.6130165,Mangalore Pearl - Seafood Restaurant,12.994471790240054,77.6155509358248,Seafood Restaurant
939,Electronic City,12.996845,77.6130165,Pista House Haleem,12.996758302886766,77.61415077941633,Indian Restaurant
940,Electronic City,12.996845,77.6130165,Paradise,12.998117022455647,77.61506832474646,Hyderabadi Restaurant
941,Electronic City,12.996845,77.6130165,Taj Tea House,12.99938717332518,77.61590165231206,Tea Room
942,Electronic City,12.996845,77.6130165,Richies - Frazer Town,13.00093012242617,77.61315015141524,Indian Restaurant
943,Electronic City,12.996845,77.6130165,Karama Restaurant,12.999701335578491,77.6159954785076,Pakistani Restaurant
944,Electronic City,12.996845,77.6130165,Lassi Shop Downtown,13.000869,77.613731,Juice Bar
945,Electronic City,12.996845,77.6130165,Savoury Restaurant,12.999503910015576,77.61588670688414,Middle Eastern Restaurant
946,Electronic City,12.996845,77.6130165,Shankar Bhel House,12.994936251057098,77.6161154933661,Snack Place
947,Electronic City,12.996845,77.6130165,Komala Refreshments,12.995970904136334,77.61712274258188,Indian Restaurant
948,Electronic City,12.996845,77.6130165,Baskin-Robbins,12.997139178905016,77.61435149308763,Ice Cream Shop
949,Electronic City,12.996845,77.6130165,Taste Of Mumbai -HajiAli-,13.000852,77.613012,Fast Food Restaurant
950,Electronic City,12.996845,77.6130165,Chung Wah,12.996069171529504,77.61137243896988,Chinese Restaurant
951,Electronic City,12.996845,77.6130165,KFC Frazer Town,12.997676439468204,77.61472118229169,Fast Food Restaurant
952,Electronic City,12.996845,77.6130165,Savera Tea,13.000144769140507,77.61106160189554,Tea Room
953,Electronic City,12.996845,77.6130165,Subway,12.997323672733962,77.61451295721737,Sandwich Place
954,Electronic City,12.996845,77.6130165,Beijing Bites,12.997177979632765,77.61417049443405,Chinese Restaurant
955,Electronic City,12.996845,77.6130165,Bombay Chowpatty Kulfi,13.000696251077127,77.61528942135958,Indian Restaurant
956,Electronic City,12.996845,77.6130165,Cafe Coffee Day,12.99590257851938,77.61340586774357,Café
957,Electronic City,12.996845,77.6130165,Coles Park,12.993957502968545,77.60956764221191,Park
958,Electronic City,12.996845,77.6130165,Rahhams Restaurant,13.000867217889637,77.61311522590482,Indian Restaurant
959,Electronic City,12.996845,77.6130165,Alibaba Cafe & Restaurant,13.000700070139045,77.61480303926635,Middle Eastern Restaurant
960,Electronic City,12.996845,77.6130165,Bangalore Agarwal Bhavan,12.99640576838401,77.61162266419207,Snack Place
961,Electronic City,12.996845,77.6130165,ibaco,12.99635979382966,77.6125562468861,Ice Cream Shop
962,Electronic City,12.996845,77.6130165,Sherlock Holmes,12.99478378514896,77.6151336460519,Pub
963,Electronic City,12.996845,77.6130165,Empire Restaurant,12.999815232463462,77.61597009564713,Indian Restaurant
964,Electronic City,12.996845,77.6130165,Pizza Hut,12.995618274245667,77.61377452770706,Pizza Place
965,Electronic City,12.996845,77.6130165,Zaks Arabian Food Joint,12.995371154148783,77.61412251085949,Middle Eastern Restaurant
966,Electronic City,12.996845,77.6130165,"Ramzan food street, MM road",13.000644043566053,77.61492786656538,BBQ Joint
967,Electronic City,12.996845,77.6130165,Elements Heritage,12.999614837623142,77.61600853591362,Indian Restaurant
968,Electronic City,12.996845,77.6130165,"Barista, Frazer Town",12.996864874695992,77.61416151043277,Coffee Shop
969,Electronic City,12.996845,77.6130165,Snap Fitness,12.998082179172405,77.6150538902165,Gym
970,Electronic City,12.996845,77.6130165,More,12.997000507124861,77.61428505480957,Grocery Store
971,Electronic City,12.996845,77.6130165,Shawarma King,12.999651722991054,77.61600156387885,Mediterranean Restaurant
972,Badavala Nagar,13.04514135,77.51478942729403,Sidha's,13.043789837018583,77.51616557138011,Fast Food Restaurant
973,Badavala Nagar,13.04514135,77.51478942729403,Dasarahalli metro station,13.043328,77.512654,Metro Station
974,Badavala Nagar,13.04514135,77.51478942729403,Agarwal Bhavan,13.042017,77.515492,Karnataka Restaurant
975,Badavala Nagar,13.04514135,77.51478942729403,The Golden Palms Hotel & Spa,13.04172055499885,77.5140040852439,Resort
976,Badavala Nagar,13.04514135,77.51478942729403,Adyar Ananda Bhavan,13.043581,77.510625,Indian Sweet Shop
977,Badavala Nagar,13.04514135,77.51478942729403,pizza corner,13.040854937476624,77.51569519964809,Pizza Place
978,Kathriguppe,22.72115965,75.83460914323051,Shoppal.in,22.71792,75.83330000000001,Discount Store
979,Kathriguppe,22.72115965,75.83460914323051,Kanusha Construction,22.71792,75.83330000000001,Auto Garage
980,Kathriguppe,22.72115965,75.83460914323051,http://www.waghjimasala.com/,22.71911110818814,75.8376681804657,Indian Restaurant
981,Whitefield,13.0294483,80.2309064,Buhari Hotel @ Nandanam,13.02690402544013,80.23302021025162,Indian Restaurant
982,Whitefield,13.0294483,80.2309064,Barbequee Nation,13.030902511664967,80.2304893720566,BBQ Joint
983,Whitefield,13.0294483,80.2309064,Hotel Majestic,13.02632212371135,80.23164937130393,Indian Restaurant
984,Whitefield,13.0294483,80.2309064,C I T Nagar Corporation Playing Ground,13.027476861303615,80.23345196782473,Playground
985,Whitefield,13.0294483,80.2309064,Hotel Aruna,13.032769930283054,80.23059829284716,Hotel
986,Chandapura,12.9599662,77.7192064,Kapoor's Cafe,12.955944988441384,77.72013634549953,Indian Restaurant
987,Chandapura,12.9599662,77.7192064,Hypercity,12.958035711788224,77.71588050302773,Shopping Mall
988,Chandapura,12.9599662,77.7192064,Domino's Pizza,12.958,77.716,Pizza Place
989,Chandapura,12.9599662,77.7192064,KFC,12.958012106944446,77.71587036140834,Fast Food Restaurant
990,Chandapura,12.9599662,77.7192064,Cafe Coffee Day The Lounge,12.961775164895572,77.71752506575082,Café
991,Chandapura,12.9599662,77.7192064,Cafe Coffee Day,12.957991613623404,77.7158574973946,Café
992,Chandapura,12.9599662,77.7192064,Crossword,12.957898657885794,77.71623373031616,Bookstore
993,Chandapura,12.9599662,77.7192064,Ramdev Sagar,12.959089,77.71963,Vegetarian / Vegan Restaurant
994,Chandapura,12.9599662,77.7192064,BEML Layout Marathalli,12.95987561442435,77.7163773411919,Bus Station
995,Chandapura,12.9599662,77.7192064,Cafe Coffee Day,12.955769845068996,77.71987085209412,Café
996,Chandapura,12.9599662,77.7192064,Booster Juice,12.958102476468826,77.71577365139343,Juice Bar
997,Chandapura,12.9599662,77.7192064,on the go,12.95571431858345,77.71975906144431,Indian Restaurant
998,HSR Layout,12.955257199999998,77.69841629999999,Thalassery Restaurant,12.956742852341112,77.70265196053191,Kerala Restaurant
999,HSR Layout,12.955257199999998,77.69841629999999,Hotel Mariya Circle,12.958452885379561,77.69947076926688,Indian Restaurant
1000,HSR Layout,12.955257199999998,77.69841629999999,Suchithra Biryani House,12.956755733708182,77.70202764332885,Indian Restaurant
1001,HSR Layout,12.955257199999998,77.69841629999999,A2B Adayar Ananda Bhavan,12.956770288414699,77.70236012600257,Vegetarian / Vegan Restaurant
